text,label
Reminder: Your subscription is scheduled at 02:08 AM.,safe
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
Your invoice for order is ready. Total: $90.60.,safe
Security Alert: multiple failed logins. Act now: https://verify-account-login.com,phishing
You have been chosen to receive a reward. Claim here: http://bit.ly/SaQtrp,phishing
Your appointment is confirmed for 10:33 AM.,safe
Your subscription is confirmed for 05:13 PM.,safe
Security Alert: unauthorized login attempt. Act now: http://bit.ly/tcKlDI,phishing
Your order has been shipped. Track it here: https://tracking.smith.com/track?id=fdruiU,safe
You have been selected to receive a $1000 gift card. Claim here: http://bit.ly/CbXZxQ,phishing
Your order has been shipped. Track it here: https://tracking.harrison.com/track?id=WVzeKz,safe
"Hi Ian, your consultation is at 04:41 PM. See you soon!",safe
Thank you for your payment to Spotify.,safe
Your order is confirmed for 12:53 AM.,safe
Reminder: Your appointment is scheduled at 11:53 AM.,safe
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
You have been nominated to receive a reward. Claim here: http://bit.ly/yEWdRa,phishing
"Hi Erica, your consultation is at 07:30 PM. See you soon!",safe
"Dear customer, suspended is required to prevent loss of access. Visit http://secure-update-info.com",phishing
Security Alert: multiple failed logins. Act now: https://verify-account-login.com,phishing
"Dear customer, locked is required to prevent deactivation. Visit https://verify-account-login.com",phishing
Reminder: Your order is scheduled at 10:44 PM.,safe
You have been chosen to receive a free iPhone. Claim here: https://verify-account-login.com,phishing
You have been nominated to receive a reward. Claim here: http://bit.ly/wsnuvq,phishing
You have been selected to receive a prize. Claim here: https://verify-account-login.com,phishing
Your account has been suspended. Login to continue at http://secure-update-info.com,phishing
You have been chosen to receive a free iPhone. Claim here: http://bit.ly/FIFnNx,phishing
"Hi Ronnie, your consultation is at 07:01 AM. See you soon!",safe
Your Apple ID has been flagged. Login to continue at https://verify-account-login.com,phishing
You have been chosen to receive a prize. Claim here: http://secure-update-info.com,phishing
Your order has been shipped. Track it here: https://tracking.morris.org/track?id=VNOcQq,safe
"Hi Ronald, your consultation is at 06:08 AM. See you soon!",safe
"Dear customer, temporarily disabled is required to prevent deactivation. Visit http://secure-update-info.com",phishing
You have been chosen to receive a prize. Claim here: http://bit.ly/bUiSmP,phishing
Your subscription is confirmed for 02:16 AM.,safe
Your bank account has been flagged. Login to continue at http://bit.ly/VMRwrQ,phishing
Your delivery is confirmed for 08:17 PM.,safe
"Hi Jeffrey, your doctor appointment is at 09:56 PM. See you soon!",safe
"Dear customer, temporarily disabled is required to prevent deactivation. Visit http://secure-update-info.com",phishing
"Hi Kathy, your consultation is at 03:03 PM. See you soon!",safe
"Dear customer, temporarily disabled is required to prevent termination. Visit https://verify-account-login.com",phishing
"Dear customer, flagged is required to prevent termination. Visit https://verify-account-login.com",phishing
Security Alert: unusual activity detected. Act now: https://verify-account-login.com,phishing
Your bank account has been flagged. Please verify at https://verify-account-login.com,phishing
Thank you for your payment to Amazon.,safe
Your PayPal account has been suspended. Login to continue at https://verify-account-login.com,phishing
Security Alert: multiple failed logins. Act now: http://secure-update-info.com,phishing
Your bank account has been suspended. Confirm your identity at http://secure-update-info.com,phishing
"Dear customer, flagged is required to prevent termination. Visit http://bit.ly/RRkDRe",phishing
Your appointment is confirmed for 12:23 AM.,safe
Reminder: Your subscription is scheduled at 10:14 AM.,safe
"Dear customer, suspended is required to prevent loss of access. Visit http://secure-update-info.com",phishing
Thank you for your payment to Amazon.,safe
"Hi Marco, your gym session is at 12:08 PM. See you soon!",safe
Reminder: Your subscription is scheduled at 09:17 PM.,safe
"Hi William, your gym session is at 09:51 AM. See you soon!",safe
Your invoice for delivery is ready. Total: $97.21.,safe
Security Alert: unusual activity detected. Act now: https://verify-account-login.com,phishing
"Hi Rachel, your doctor appointment is at 07:30 AM. See you soon!",safe
Security Alert: unusual activity detected. Act now: http://bit.ly/YukvpH,phishing
You have been selected to receive a free iPhone. Claim here: http://secure-update-info.com,phishing
Thank you for your payment to Netflix.,safe
Your invoice for order is ready. Total: $50.96.,safe
You have been selected to receive a reward. Claim here: http://bit.ly/LSrvEi,phishing
"Dear customer, suspended is required to prevent termination. Visit http://secure-update-info.com",phishing
Thank you for your payment to Amazon.,safe
Thank you for your payment to Netflix.,safe
"Dear customer, temporarily disabled is required to prevent loss of access. Visit https://verify-account-login.com",phishing
"Dear customer, locked is required to prevent termination. Visit http://secure-update-info.com",phishing
Your invoice for appointment is ready. Total: $13.84.,safe
"Hi Catherine, your doctor appointment is at 06:15 PM. See you soon!",safe
Reminder: Your delivery is scheduled at 10:29 PM.,safe
Your bank account has been locked. Please verify at https://verify-account-login.com,phishing
Security Alert: multiple failed logins. Act now: https://verify-account-login.com,phishing
"Dear customer, flagged is required to prevent deactivation. Visit http://bit.ly/CPdCNh",phishing
Reminder: Your order is scheduled at 05:05 AM.,safe
"Hi Matthew, your consultation is at 02:55 AM. See you soon!",safe
You have been nominated to receive a reward. Claim here: https://verify-account-login.com,phishing
Your package has been shipped. Track it here: https://tracking.stone.com/track?id=luTiaA,safe
Your bank account has been flagged. Confirm your identity at https://verify-account-login.com,phishing
"Dear customer, locked is required to prevent loss of access. Visit https://verify-account-login.com",phishing
Your Apple ID has been locked. Confirm your identity at http://bit.ly/iHAqpk,phishing
Your PayPal account has been temporarily disabled. Login to continue at https://verify-account-login.com,phishing
Your invoice for appointment is ready. Total: $21.39.,safe
Reminder: Your subscription is scheduled at 01:48 PM.,safe
Your bank account has been temporarily disabled. Please verify at https://verify-account-login.com,phishing
Your account has been locked. Confirm your identity at http://bit.ly/PwgRGF,phishing
"Hi Barry, your doctor appointment is at 05:03 AM. See you soon!",safe
"Hi Ryan, your doctor appointment is at 03:29 AM. See you soon!",safe
Your delivery has been shipped. Track it here: https://tracking.ramos.com/track?id=NQdaoE,safe
Thank you for your payment to Amazon.,safe
Your PayPal account has been temporarily disabled. Please verify at https://verify-account-login.com,phishing
You have been chosen to receive a free iPhone. Claim here: http://bit.ly/waUWhX,phishing
Your order is confirmed for 08:54 PM.,safe
Security Alert: multiple failed logins. Act now: http://bit.ly/tgrlmU,phishing
Security Alert: multiple failed logins. Act now: http://secure-update-info.com,phishing
"Dear customer, flagged is required to prevent termination. Visit http://bit.ly/NgmHHh",phishing
Your invoice for subscription is ready. Total: $35.56.,safe
Your subscription is confirmed for 03:23 PM.,safe
Thank you for your payment to Uber.,safe
Reminder: Your subscription is scheduled at 09:22 PM.,safe
Your delivery has been shipped. Track it here: https://tracking.dominguez-chen.info/track?id=JIzsNN,safe
"Dear customer, flagged is required to prevent loss of access. Visit https://verify-account-login.com",phishing
You have been nominated to receive a reward. Claim here: http://bit.ly/XLaSSt,phishing
Security Alert: multiple failed logins. Act now: http://bit.ly/ePtWUj,phishing
You have been selected to receive a reward. Claim here: https://verify-account-login.com,phishing
Reminder: Your subscription is scheduled at 02:54 PM.,safe
Your package has been shipped. Track it here: https://tracking.stuart.com/track?id=mFliOc,safe
"Dear customer, suspended is required to prevent loss of access. Visit https://verify-account-login.com",phishing
You have been selected to receive a reward. Claim here: http://bit.ly/vIcWtj,phishing
"Hi Jesse, your doctor appointment is at 04:06 AM. See you soon!",safe
Reminder: Your subscription is scheduled at 08:11 AM.,safe
"Hi Kelsey, your consultation is at 07:46 PM. See you soon!",safe
Thank you for your payment to Amazon.,safe
"Dear customer, temporarily disabled is required to prevent deactivation. Visit https://verify-account-login.com",phishing
Your invoice for delivery is ready. Total: $67.31.,safe
Your invoice for subscription is ready. Total: $20.99.,safe
Your bank account has been suspended. Confirm your identity at http://secure-update-info.com,phishing
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
Your bank account has been locked. Login to continue at http://secure-update-info.com,phishing
Your invoice for appointment is ready. Total: $89.53.,safe
Your appointment is confirmed for 01:34 PM.,safe
Your invoice for order is ready. Total: $19.33.,safe
Reminder: Your order is scheduled at 07:37 AM.,safe
"Dear customer, temporarily disabled is required to prevent loss of access. Visit http://secure-update-info.com",phishing
Security Alert: unusual activity detected. Act now: https://verify-account-login.com,phishing
"Dear customer, flagged is required to prevent deactivation. Visit http://secure-update-info.com",phishing
"Hi Dorothy, your gym session is at 08:36 PM. See you soon!",safe
Security Alert: unauthorized login attempt. Act now: http://secure-update-info.com,phishing
Your PayPal account has been locked. Confirm your identity at https://verify-account-login.com,phishing
"Dear customer, suspended is required to prevent termination. Visit http://bit.ly/pLKdkA",phishing
